ASSESSMENT_START_TIME;FINDING_UNIQUE_ID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_DETAILS;RESOURCE_TAGS;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_RECOMMENDATION_CODE_NATIVEIAC;REMEDIATION_RECOMMENDATION_CODE_TERRAFORM;REMEDIATION_RECOMMENDATION_CODE_CLI;REMEDIATION_RECOMMENDATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROFILE;ACCOUNT_ID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ARN;ACCOUNT_ORG;ACCOUNT_TAGS;REGION;RESOURCE_ID;RESOURCE_ARN
2025-05-07T08:50:49.573690;prowler-aws-iam_user_hardware_mfa_enabled-958933162077-us-east-1-useradmin;aws;iam_user_hardware_mfa_enabled;Check if IAM users have Hardware MFA enabled.;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;User useradmin does not have any type of MFA enabled.;iam;;medium;AwsIamUser;;;Check if IAM users have Hardware MFA enabled.;Hardware MFA is preferred over virtual MFA.;;"Enable hardware MFA device for an IAM user from the AWS Management Console; the command line; or the IAM API.";https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_physical.html;;;;;CISA: booting-up-thing-to-do-first-2 | MITRE-ATTACK: T1078, T1098, T1556, T1550, T1110, T1040 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | FedRAMP-Low-Revision-4: ac-2;;;;;;958933162077;;;;;;us-east-1;useradmin;arn:aws:iam::958933162077:user/useradmin
2025-05-07T08:50:49.573690;prowler-aws-iam_user_hardware_mfa_enabled-958933162077-us-east-1-usercompromised;aws;iam_user_hardware_mfa_enabled;Check if IAM users have Hardware MFA enabled.;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;User usercompromised does not have any type of MFA enabled.;iam;;medium;AwsIamUser;;;Check if IAM users have Hardware MFA enabled.;Hardware MFA is preferred over virtual MFA.;;"Enable hardware MFA device for an IAM user from the AWS Management Console; the command line; or the IAM API.";https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_physical.html;;;;;CISA: booting-up-thing-to-do-first-2 | MITRE-ATTACK: T1078, T1098, T1556, T1550, T1110, T1040 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | FedRAMP-Low-Revision-4: ac-2;;;;;;958933162077;;;;;;us-east-1;usercompromised;arn:aws:iam::958933162077:user/usercompromised
2025-05-07T08:50:49.573690;prowler-aws-iam_user_mfa_enabled_console_access-958933162077-us-east-1-<root_account>;aws;iam_user_mfa_enabled_console_access;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password.;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User <root_account> does not have Console Password enabled.;iam;;high;AwsIamUser;;;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password.;Unauthorized access to this critical account if password is not secure or it is disclosed in any way.;;Enable MFA for the user's account. MFA is a simple best practice that adds an extra layer of protection on top of your user name and password. Recommended to use hardware keys over virtual MFA.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html;;;;;CISA: your-systems-3, your-surroundings-2, booting-up-thing-to-do-first-2 | CIS-1.4: 1.10 | CIS-1.5: 1.10 | MITRE-ATTACK: T1078, T1098, T1556, T1550, T1110, T1040, T1538 | GDPR: article_25 | AWS-Foundational-Security-Best-Practices: iam | ISO27001-2013: A.9.2, A.9.3, A.9.4 | HIPAA: 164_308_a_3_ii_a, 164_312_a_1, 164_312_d | CIS-2.0: 1.10 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g, 11.200 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_14, 3_5_2, 3_5_3 | NIST-800-53-Revision-4: ia_2_1, ia_2_2, ia_2_11 | NIST-800-53-Revision-5: ac_2_1, ac_3_2, ac_3_3, ac_3_3_a, ac_3_3_b_1, ac_3_3_b_2, ac_3_3_b_3, ac_3_3_b_4, ac_3_3_b_5, ac_3_3_c, ac_3_4, ac_3_4_a, ac_3_4_b, ac_3_4_c, ac_3_4_d, ac_3_4_e, ac_3_8, ac_3_12_a, ac_3_13, ac_3_15_a, ac_3_15_b, ac_4_28, ac_7_4, ac_7_4_a, ac_24, cm_5_1_a, cm_6_a, cm_9_b, ia_2_1, ia_2_2, ia_2_6, ia_2_6_a, ia_2_8, sc_23_3 | ENS-RD2022: op.acc.6.r2.aws.iam.1, op.acc.6.r4.aws.iam.1, op.acc.6.r8.aws.iam.1 | NIST-CSF-1.1: ac_3, ac_7 | AWS-Audit-Manager-Control-Tower-Guardrails: 3.0.1, 3.0.2 | FFIEC: d3-pc-am-b-15, d3-pc-am-b-6 | PCI-3.2.1: iam | FedRamp-Moderate-Revision-4: ac-2-1, ac-2-f, ac-2-j, ia-2-1-2, ia-2-1 | FedRAMP-Low-Revision-4: ac-2, ia-2;;;;;;958933162077;;;;;;us-east-1;<root_account>;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-iam_user_mfa_enabled_console_access-958933162077-us-east-1-useradmin;aws;iam_user_mfa_enabled_console_access;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password.;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User useradmin does not have Console Password enabled.;iam;;high;AwsIamUser;;;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password.;Unauthorized access to this critical account if password is not secure or it is disclosed in any way.;;Enable MFA for the user's account. MFA is a simple best practice that adds an extra layer of protection on top of your user name and password. Recommended to use hardware keys over virtual MFA.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html;;;;;CISA: your-systems-3, your-surroundings-2, booting-up-thing-to-do-first-2 | CIS-1.4: 1.10 | CIS-1.5: 1.10 | MITRE-ATTACK: T1078, T1098, T1556, T1550, T1110, T1040, T1538 | GDPR: article_25 | AWS-Foundational-Security-Best-Practices: iam | ISO27001-2013: A.9.2, A.9.3, A.9.4 | HIPAA: 164_308_a_3_ii_a, 164_312_a_1, 164_312_d | CIS-2.0: 1.10 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g, 11.200 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_14, 3_5_2, 3_5_3 | NIST-800-53-Revision-4: ia_2_1, ia_2_2, ia_2_11 | NIST-800-53-Revision-5: ac_2_1, ac_3_2, ac_3_3, ac_3_3_a, ac_3_3_b_1, ac_3_3_b_2, ac_3_3_b_3, ac_3_3_b_4, ac_3_3_b_5, ac_3_3_c, ac_3_4, ac_3_4_a, ac_3_4_b, ac_3_4_c, ac_3_4_d, ac_3_4_e, ac_3_8, ac_3_12_a, ac_3_13, ac_3_15_a, ac_3_15_b, ac_4_28, ac_7_4, ac_7_4_a, ac_24, cm_5_1_a, cm_6_a, cm_9_b, ia_2_1, ia_2_2, ia_2_6, ia_2_6_a, ia_2_8, sc_23_3 | ENS-RD2022: op.acc.6.r2.aws.iam.1, op.acc.6.r4.aws.iam.1, op.acc.6.r8.aws.iam.1 | NIST-CSF-1.1: ac_3, ac_7 | AWS-Audit-Manager-Control-Tower-Guardrails: 3.0.1, 3.0.2 | FFIEC: d3-pc-am-b-15, d3-pc-am-b-6 | PCI-3.2.1: iam | FedRamp-Moderate-Revision-4: ac-2-1, ac-2-f, ac-2-j, ia-2-1-2, ia-2-1 | FedRAMP-Low-Revision-4: ac-2, ia-2;;;;;;958933162077;;;;;;us-east-1;useradmin;arn:aws:iam::958933162077:user/useradmin
2025-05-07T08:50:49.573690;prowler-aws-iam_user_mfa_enabled_console_access-958933162077-us-east-1-usercompromised;aws;iam_user_mfa_enabled_console_access;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password.;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User usercompromised does not have Console Password enabled.;iam;;high;AwsIamUser;;;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password.;Unauthorized access to this critical account if password is not secure or it is disclosed in any way.;;Enable MFA for the user's account. MFA is a simple best practice that adds an extra layer of protection on top of your user name and password. Recommended to use hardware keys over virtual MFA.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html;;;;;CISA: your-systems-3, your-surroundings-2, booting-up-thing-to-do-first-2 | CIS-1.4: 1.10 | CIS-1.5: 1.10 | MITRE-ATTACK: T1078, T1098, T1556, T1550, T1110, T1040, T1538 | GDPR: article_25 | AWS-Foundational-Security-Best-Practices: iam | ISO27001-2013: A.9.2, A.9.3, A.9.4 | HIPAA: 164_308_a_3_ii_a, 164_312_a_1, 164_312_d | CIS-2.0: 1.10 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g, 11.200 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_14, 3_5_2, 3_5_3 | NIST-800-53-Revision-4: ia_2_1, ia_2_2, ia_2_11 | NIST-800-53-Revision-5: ac_2_1, ac_3_2, ac_3_3, ac_3_3_a, ac_3_3_b_1, ac_3_3_b_2, ac_3_3_b_3, ac_3_3_b_4, ac_3_3_b_5, ac_3_3_c, ac_3_4, ac_3_4_a, ac_3_4_b, ac_3_4_c, ac_3_4_d, ac_3_4_e, ac_3_8, ac_3_12_a, ac_3_13, ac_3_15_a, ac_3_15_b, ac_4_28, ac_7_4, ac_7_4_a, ac_24, cm_5_1_a, cm_6_a, cm_9_b, ia_2_1, ia_2_2, ia_2_6, ia_2_6_a, ia_2_8, sc_23_3 | ENS-RD2022: op.acc.6.r2.aws.iam.1, op.acc.6.r4.aws.iam.1, op.acc.6.r8.aws.iam.1 | NIST-CSF-1.1: ac_3, ac_7 | AWS-Audit-Manager-Control-Tower-Guardrails: 3.0.1, 3.0.2 | FFIEC: d3-pc-am-b-15, d3-pc-am-b-6 | PCI-3.2.1: iam | FedRamp-Moderate-Revision-4: ac-2-1, ac-2-f, ac-2-j, ia-2-1-2, ia-2-1 | FedRAMP-Low-Revision-4: ac-2, ia-2;;;;;;958933162077;;;;;;us-east-1;usercompromised;arn:aws:iam::958933162077:user/usercompromised
2025-05-07T08:50:49.573690;prowler-aws-iam_user_no_setup_initial_access_key-958933162077-us-east-1-<root_account>;aws;iam_user_no_setup_initial_access_key;Do not setup access keys during initial user setup for all IAM users that have a console password;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User <root_account> does not have access keys or uses the access keys configured.;iam;;medium;AwsIamUser;;;Do not setup access keys during initial user setup for all IAM users that have a console password;"AWS console defaults the checkbox for creating access keys to enabled. This results in many access keys being generated unnecessarily. In addition to unnecessary credentials; it also generates unnecessary management work in auditing and rotating these keys. Requiring that additional steps be taken by the user after their profile has been created will give a stronger indication of intent that access keys are (a) necessary for their work and (b) once the access key is established on an account that the keys may be in use somewhere in the organization.";;From the IAM console: generate credential report and disable not required keys.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_getting-report.html;;;;;CIS-1.4: 1.11 | CIS-1.5: 1.11 | MITRE-ATTACK: T1078, T1550 | CIS-2.0: 1.11 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | ENS-RD2022: op.acc.6.aws.iam.4;;;;CAF Security Epic: IAM;;958933162077;;;;;;us-east-1;<root_account>;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-iam_user_no_setup_initial_access_key-958933162077-us-east-1-useradmin;aws;iam_user_no_setup_initial_access_key;Do not setup access keys during initial user setup for all IAM users that have a console password;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User useradmin does not have access keys or uses the access keys configured.;iam;;medium;AwsIamUser;;;Do not setup access keys during initial user setup for all IAM users that have a console password;"AWS console defaults the checkbox for creating access keys to enabled. This results in many access keys being generated unnecessarily. In addition to unnecessary credentials; it also generates unnecessary management work in auditing and rotating these keys. Requiring that additional steps be taken by the user after their profile has been created will give a stronger indication of intent that access keys are (a) necessary for their work and (b) once the access key is established on an account that the keys may be in use somewhere in the organization.";;From the IAM console: generate credential report and disable not required keys.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_getting-report.html;;;;;CIS-1.4: 1.11 | CIS-1.5: 1.11 | MITRE-ATTACK: T1078, T1550 | CIS-2.0: 1.11 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | ENS-RD2022: op.acc.6.aws.iam.4;;;;CAF Security Epic: IAM;;958933162077;;;;;;us-east-1;useradmin;arn:aws:iam::958933162077:user/useradmin
2025-05-07T08:50:49.573690;prowler-aws-iam_user_no_setup_initial_access_key-958933162077-us-east-1-usercompromised;aws;iam_user_no_setup_initial_access_key;Do not setup access keys during initial user setup for all IAM users that have a console password;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User usercompromised does not have access keys or uses the access keys configured.;iam;;medium;AwsIamUser;;;Do not setup access keys during initial user setup for all IAM users that have a console password;"AWS console defaults the checkbox for creating access keys to enabled. This results in many access keys being generated unnecessarily. In addition to unnecessary credentials; it also generates unnecessary management work in auditing and rotating these keys. Requiring that additional steps be taken by the user after their profile has been created will give a stronger indication of intent that access keys are (a) necessary for their work and (b) once the access key is established on an account that the keys may be in use somewhere in the organization.";;From the IAM console: generate credential report and disable not required keys.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_getting-report.html;;;;;CIS-1.4: 1.11 | CIS-1.5: 1.11 | MITRE-ATTACK: T1078, T1550 | CIS-2.0: 1.11 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | ENS-RD2022: op.acc.6.aws.iam.4;;;;CAF Security Epic: IAM;;958933162077;;;;;;us-east-1;usercompromised;arn:aws:iam::958933162077:user/usercompromised
2025-05-07T08:50:49.573690;prowler-aws-iam_user_two_active_access_key-958933162077-us-east-1-<root_account>;aws;iam_user_two_active_access_key;Check if IAM users have two active access keys;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User <root_account> does not have 2 active access keys.;iam;;medium;AwsIamUser;;;Check if IAM users have two active access keys;Access Keys could be lost or stolen. It creates a critical risk.;;Avoid using long lived access keys.;https://docs.aws.amazon.com/IAM/latest/APIReference/API_ListAccessKeys.html;;;;;CIS-1.4: 1.13 | CIS-1.5: 1.13 | MITRE-ATTACK: T1078, T1550 | CIS-2.0: 1.13 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | ENS-RD2022: op.acc.6.aws.iam.1;;;;;;958933162077;;;;;;us-east-1;<root_account>;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-iam_user_two_active_access_key-958933162077-us-east-1-useradmin;aws;iam_user_two_active_access_key;Check if IAM users have two active access keys;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User useradmin does not have 2 active access keys.;iam;;medium;AwsIamUser;;;Check if IAM users have two active access keys;Access Keys could be lost or stolen. It creates a critical risk.;;Avoid using long lived access keys.;https://docs.aws.amazon.com/IAM/latest/APIReference/API_ListAccessKeys.html;;;;;CIS-1.4: 1.13 | CIS-1.5: 1.13 | MITRE-ATTACK: T1078, T1550 | CIS-2.0: 1.13 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | ENS-RD2022: op.acc.6.aws.iam.1;;;;;;958933162077;;;;;;us-east-1;useradmin;arn:aws:iam::958933162077:user/useradmin
2025-05-07T08:50:49.573690;prowler-aws-iam_user_two_active_access_key-958933162077-us-east-1-usercompromised;aws;iam_user_two_active_access_key;Check if IAM users have two active access keys;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;PASS;User usercompromised does not have 2 active access keys.;iam;;medium;AwsIamUser;;;Check if IAM users have two active access keys;Access Keys could be lost or stolen. It creates a critical risk.;;Avoid using long lived access keys.;https://docs.aws.amazon.com/IAM/latest/APIReference/API_ListAccessKeys.html;;;;;CIS-1.4: 1.13 | CIS-1.5: 1.13 | MITRE-ATTACK: T1078, T1550 | CIS-2.0: 1.13 | AWS-Well-Architected-Framework-Security-Pillar: SEC02-BP01 | ENS-RD2022: op.acc.6.aws.iam.1;;;;;;958933162077;;;;;;us-east-1;usercompromised;arn:aws:iam::958933162077:user/usercompromised
2025-05-07T08:50:49.573690;prowler-aws-iam_user_with_temporary_credentials-958933162077-us-east-1-useradmin;aws;iam_user_with_temporary_credentials;Ensure users make use of temporary credentials assuming IAM roles;Infrastructure Security;FAIL;User useradmin has long lived credentials with access to other services than IAM or STS.;iam;;medium;AwsIamUser;;;Ensure users make use of temporary credentials assuming IAM roles;As a best practice, use temporary security credentials (IAM roles) instead of creating long-term credentials like access keys, and don't create AWS account root user access keys.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_temp.html;As a best practice, use temporary security credentials (IAM roles) instead of creating long-term credentials like access keys, and don't create AWS account root user access keys.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_temp.html;;;;;;;;;;;958933162077;;;;;;us-east-1;useradmin;arn:aws:iam::958933162077:user/useradmin
2025-05-07T08:50:49.573690;prowler-aws-iam_user_with_temporary_credentials-958933162077-us-east-1-usercompromised;aws;iam_user_with_temporary_credentials;Ensure users make use of temporary credentials assuming IAM roles;Infrastructure Security;FAIL;User usercompromised has long lived credentials with access to other services than IAM or STS.;iam;;medium;AwsIamUser;;;Ensure users make use of temporary credentials assuming IAM roles;As a best practice, use temporary security credentials (IAM roles) instead of creating long-term credentials like access keys, and don't create AWS account root user access keys.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_temp.html;As a best practice, use temporary security credentials (IAM roles) instead of creating long-term credentials like access keys, and don't create AWS account root user access keys.;https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_temp.html;;;;;;;;;;;958933162077;;;;;;us-east-1;usercompromised;arn:aws:iam::958933162077:user/usercompromised
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-ap-northeast-1-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;ap-northeast-1;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-ap-northeast-2-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;ap-northeast-2;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-ap-northeast-3-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;ap-northeast-3;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-ap-south-1-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;ap-south-1;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-ap-southeast-1-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;ap-southeast-1;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-ap-southeast-2-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;ap-southeast-2;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-ca-central-1-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;ca-central-1;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-eu-central-1-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;eu-central-1;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-eu-north-1-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;eu-north-1;958933162077;arn:aws:iam::958933162077:root
2025-05-07T08:50:49.573690;prowler-aws-inspector2_findings_exist-958933162077-eu-west-1-958933162077;aws;inspector2_findings_exist;Check if Inspector2 findings exist;;FAIL;Inspector2 is not enabled.;inspector2;;medium;Other;;;Check if Inspector2 findings exist;Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents.;https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html;Enable Inspector2;https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html;;;aws inspector2 enable;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html;MITRE-ATTACK: T1190, T1562, T1110, T1046 | ENS-RD2022: op.exp.4.r4.aws.insp.1, op.mon.3.r2.aws.insp.1, op.mon.3.r6.aws.insp.1;;;;;;958933162077;;;;;;eu-west-1;958933162077;arn:aws:iam::958933162077:root
